artTitle,artDate,artTime,artUrl,artPoster,artCat,commentNum,push,boo,sentence
Re:[問卦]校正回歸的目的,2021/05/22,06:31:02,https://www.ptt.cc/bbs/Gossiping/M.1621665064.A.62F.html,deweyj,Gossiping,7,1,2,":

不是

要算 篩檢數 RO  算陽性率  看趨勢

檢討目前防疫手段是否有效

要看數字旁邊有校正總數  等等有

陽性篩檢率都列表給你看了

目前就是維持前幾天的篩檢率
"
[問卦]有信長之野望：校正回歸版嗎,2021/05/22,06:31:08,https://www.ptt.cc/bbs/Gossiping/M.1621665070.A.79D.html,asd2507,Gossiping,2,1,0,"請問每次玩光榮的 每代中間都會有
威力加強，EX，MAX版
不知道下次會不會有校正回歸版
還是超 更新（買）版
有人有掛嗎
"
[問卦]各位的薪水也可以校正回歸嗎？,2021/05/22,06:31:14,https://www.ptt.cc/bbs/Gossiping/M.1621665076.A.E80.html,piggy826,Gossiping,6,3,1,"今天學到新名詞

每天扣一點量

之後才一次給

如果這套老闆學起來了

是不是各位的薪水也能被校正回歸？"
[問卦]超前部署與校正回歸,2021/05/22,06:31:22,https://www.ptt.cc/bbs/Gossiping/M.1621665084.A.7DB.html,geek,Gossiping,3,2,0,"政府發明的詞

超前部署=計畫
疫情來臨前要超前部署
疫情來臨前要計畫
但是不一定會執行

校正回歸=隱匿
今天死了100人上星期死亡人數校正回歸400人
今天死了100人上星期隱匿死亡人數400人
總共死亡人數500人
"
[問卦]哪間統計系有教校正回歸？,2021/05/22,06:31:28,https://www.ptt.cc/bbs/Gossiping/M.1621665090.A.5D8.html,lubachi,Gossiping,4,3,0,"滷蹄

我們都知道統計系要學一堆模型

回歸模型就是基本中的基本

啊小魯剛剛問身邊統計系的同學

他們都沒學過也沒聽過

有哪間學校在教ㄚ ob’_’ov？

-
Sent from JPTT on my iPhone
"
[問卦]我們484可以大聲說看好了世界？,2021/05/22,06:31:30,https://www.ptt.cc/bbs/Gossiping/M.1621665094.A.91F.html,asdfgh0920,Gossiping,4,2,0,"這次兩周內解除三級，甚至一個月內本土清零都不是夢了吧

看好了世界，台灣只示範一次

一個月後我們再來校正回歸

-
Sent from JPTT on my Samsung SM-G975F.
"
[問卦]校正回歸不是檢驗量能不夠，是因為...,2021/05/22,06:31:31,https://www.ptt.cc/bbs/Gossiping/M.1621665093.A.3C7.html,kimiya1,Gossiping,5,3,0,"剛剛指揮官說了

會有校正回歸，是因為之前確診會塞車

會塞車的原因，不是檢驗量能不夠，指揮官說我們的量能很充足

結果會塞車居然是因為""行政程序""塞車??

所以第一線拼命採檢，實驗室拼命檢驗

但是因為政府的官員行政效率不彰，所以會讓結果塞車?

大家能夠接受這樣的答案嗎?
"
[問卦]明天會不會確診0，校正700？,2021/05/22,06:31:31,https://www.ptt.cc/bbs/Gossiping/M.1621665093.A.C01.html,Omnitrix,Gossiping,10,5,1,"老夫真佩服中文，博大精深啊~

走私=超買

為了好看，數字都往之前加？

這什麼鴕鳥心態啊！幹

完全不升4級到底在等殺小！

長痛不如短痛，封個2個禮拜會死人嗎！


有卦嗎？
"
[問卦]校正回歸得諾貝爾和平獎？,2021/05/22,06:31:32,https://www.ptt.cc/bbs/Gossiping/M.1621665094.A.D70.html,Ryan529,Gossiping,9,3,0,"用了校正回歸後
把新的確診丟回過去
有效降低今日確診
帶來一日的和平
這樣劃時代的理論
是否值得得諾貝爾和平獎呢？
"
[問卦]1500例校正回歸一年半每天平均3例,2021/05/22,06:31:33,https://www.ptt.cc/bbs/Gossiping/M.1621665095.A.479.html,Adelaide66,Gossiping,170,117,6,"其實疫情真的沒有大家想的那麼可怕

剛剛用校正回歸試算了一下

如果有1500例 校正回歸分散到過去一年半

每天平均也才3例  這樣應該算還好吧？





"
[問卦]校正回歸後要如何相信每天確診數,2021/05/22,06:31:33,https://www.ptt.cc/bbs/Gossiping/M.1621665102.A.A92.html,rjiahong,Gossiping,17,11,0,"每天數字公佈就看心情??

校正回歸後會不會又校正回歸

保安!!
"
Re:[問卦]第一個女記者是不是問到大家心聲？,2021/05/22,06:31:36,https://www.ptt.cc/bbs/Gossiping/M.1621665098.A.CC7.html,shamanlin,Gossiping,5,4,0,"好想知道第一個女記者是哪一家的

另外剛剛有一個黃色口罩的女記者很漂亮


既然現在有這種校正回歸法，以後能不能這樣？

譬如周一到週日每天都少少確診，但是周末的時候會校正回歸一下

總確診還是能正確增加，但每天都能少少的確診呢？

這種方式會不會有助於維護股市跟社會穩定呢？
"
[問卦]繳稅也能校正回歸嗎,2021/05/22,06:31:39,https://www.ptt.cc/bbs/Gossiping/M.1621665101.A.002.html,SchoolStore,Gossiping,1,0,0,"額死抬頭

所得稅可以從現在到退休前都不繳

直到退休前再一次校正回歸繳清嗎？

大家都知道每年通膨率大概1-2%

以後的錢比現在的錢薄

現在的錢比較好用

之後再用比較薄的錢去還一樣的數目

484很划算？
"
Re:[問卦]400例校正回歸是什麼,2021/05/22,06:31:42,https://www.ptt.cc/bbs/Gossiping/M.1621665104.A.A2B.html,ianlai,Gossiping,1,0,0,"不是  明天出來會不會又校正回歸昨天跟今天
搞不好明天出來今天就暴增了
到底他檢驗清完了沒"
[問卦]為什麼以前沒有校正回歸？現在才有？,2021/05/22,06:31:43,https://www.ptt.cc/bbs/Gossiping/M.1621665105.A.5B8.html,likeshit,Gossiping,8,4,0,"疫情都這麼久了，
檢驗也一年多了，
為什麼現在才出現所謂的校正回歸？
難道以前不用校正？
這要怎麼解釋？
有卦嗎？
"
[問卦]選舉沒投的票是否也可以校正回歸呢？,2021/05/22,06:31:43,https://www.ptt.cc/bbs/Gossiping/M.1621665105.A.F16.html,uavan,Gossiping,1,0,0,"今天學到一個新詞”校正回歸”，
好像是把數字保留起來，
看狀況再回歸回去，
感覺是一個很棒的做法，
跟滾動式決策有87%像，
這樣是不是可以用在選舉投票？
看情況不對就把保留的票校正回歸，
這樣就不用擔心選錯人了，
這是不是民主制度最偉大的創舉呢？
"
[問卦]先不管校正回歸可不可以拿諾貝爾獎,2021/05/22,06:31:44,https://www.ptt.cc/bbs/Gossiping/M.1621665106.A.F01.html,st505,Gossiping,15,7,0,"重點是不是應該放在

那四百個確診個案
根本沒有公布足跡資料啊......

這如果造成防疫破口算誰的？？？
"
[問卦]數字假訊息,2021/05/22,06:31:55,https://www.ptt.cc/bbs/Gossiping/M.1621665117.A.9EF.html,lovefisk,Gossiping,3,1,0,"今天中央指揮中心傑出的一手

校正回歸 看的我肥宅是一愣一愣

不曉得前幾天他們自己報出來的數

字算不算假訊息？有沒有掛？
"
[問卦]明日開始有可能0確診嗎,2021/05/22,06:31:58,https://www.ptt.cc/bbs/Gossiping/M.1621665120.A.1E1.html,tyler11342,Gossiping,23,7,0,"各位看官覺得明日開始有可能0確診嗎

驗出來的都是五日前被感染的 通通校正回歸
"
[問卦]校正回歸是信用卡請款的概念嗎,2021/05/22,06:32:04,https://www.ptt.cc/bbs/Gossiping/M.1621665126.A.FA9.html,nogoodlaugh,Gossiping,4,4,0,"刷信用卡 刷下去後其實都不會這麼快入帳

通常都是幾後才跟銀行請款才入帳

例如你入住旅館會刷個押金 但不會請款

所以校正回歸就像是衛福部大銀行週六請款

是這個意思嗎？
"
[問卦]用電高峰是不是也校正回歸了?,2021/05/22,06:32:09,https://www.ptt.cc/bbs/Gossiping/M.1621665133.A.4A4.html,gn00399745,Gossiping,1,1,0,"如題
是不是把用電高峰校正回歸一下

我們就不需要那麼多核電廠

燒那麼多煤炭了呀~~

把中午的用電量校正到午夜

bingo!!

台灣絕對不缺電!!!!!!"
[問卦]校正回歸-多軍是不是鬆了一口氣？,2021/05/22,06:32:18,https://www.ptt.cc/bbs/Gossiping/M.1621665141.A.2F5.html,MintSu,Gossiping,8,3,0,"餓死抬頭，

    台灣今天出現了新名詞：校正回歸，所以結論今日本土+321而已。所以多軍是不是鬆

了一口氣，昨夜台指夜盤空軍是不是慘了，週一大概會被嘎翻了？"
[問卦]有沒有校正回歸的手語怎麼表達的卦,2021/05/22,06:32:19,https://www.ptt.cc/bbs/Gossiping/M.1621665141.A.A46.html,jimmy619,Gossiping,13,3,1,"小弟才疏學淺

校正回歸是什麼？聽不懂？

指揮中心的手語哥會聽得懂嗎？

若手語哥當下也是第一次聽到校正回歸，他要怎麼比出來

有沒有校正回歸的手語怎麼表達的卦

"
[問卦]笑正回歸？,2021/05/22,06:32:19,https://www.ptt.cc/bbs/Gossiping/M.1621665143.A.5AA.html,XOEX,Gossiping,6,2,1,"最近心情不好

疫情、限水、停電

笑容逐漸喪失




剛剛點開ptt

我笑了





才發現

笑正回歸？





-
Sent from JPTT on my iPhone"
Re:[爆卦]本土+321境外+2400例校正回歸,2021/05/22,06:32:23,https://www.ptt.cc/bbs/Gossiping/M.1621665144.A.4A2.html,tamacugi,Gossiping,13,6,1,"去年4/17的新聞
""武漢死亡人數暴增50%！武漢市政府：醫療機構不堪負荷才有錯漏，已全面排查修正
https://www.storm.mg/article/2532730
看來""校正回歸""的技術，也不是台灣特有

真是兩岸一家親"
[問卦]我是高普考准考生一問,2021/05/22,06:32:24,https://www.ptt.cc/bbs/Gossiping/M.1621665146.A.81B.html,GIGAADSL,Gossiping,38,17,3,"我今年7月待宰的高普考衛生行政准考生
請問校正回歸會出在哪科?
是衛生行政學?生物統計?流行病學?
要怎麼準備?
還是賭他不會上考題?


求前輩指教
"
[問卦]每日一句,2021/05/22,06:32:25,https://www.ptt.cc/bbs/Gossiping/M.1621665147.A.12B.html,PTTgenius,Gossiping,6,2,0,"今天下午兩點大家學到了校正回歸一詞，是否可以再次獲得諾貝獎？


還有沒有其他詞彙是可以代表台灣取得諾貝爾獎的呢？
是否有專板
本板並非萬能問板
兩則
本看板嚴格禁止政治問卦
未滿30繁體中文字水桶3個月，嚴重者以鬧板論
-
Sent from JPTT on my iPhone
"
[問卦]你他媽的校正回歸,2021/05/22,06:32:25,https://www.ptt.cc/bbs/Gossiping/M.1621665147.A.BF6.html,kiddlau,Gossiping,24,6,1,"操 真的有臉說這種廢話

真的當大家都是白痴

沒關係 再繼續掰

氣死     就算被水桶 我也要發洩一下

-
Sent from JPTT on my Sony H9493.
"
[問卦]我暗戀的人有機會校正回歸嗎？,2021/05/22,06:32:42,https://www.ptt.cc/bbs/Gossiping/M.1621665164.A.0C4.html,kopuck,Gossiping,7,4,0,"我暗戀一個人六年了
她在今年結婚了
但我感覺我們之間只是思念塞車了
讓她一時之間決定跟別人在一起

請問速度加快之後 有辦法校正回歸嗎
謝謝
"
[問卦]上周股市斷頭的可以校正回歸嗎?,2021/05/22,06:32:47,https://www.ptt.cc/bbs/Gossiping/M.1621665169.A.18F.html,ryusenming,Gossiping,5,3,1,"上周盤中確診消息一出,
     股市馬上往下殺,
     殺了幾天一堆融資斷頭,
     結果確診人數好像趨於穩定股市又開始噴,
     那些斷頭的也可以校正回歸嗎?
     大盤水位是不是也該校正回歸一下?
"
[問卦]有沒有網軍何時會出來解釋校正回歸的掛,2021/05/22,06:32:47,https://www.ptt.cc/bbs/Gossiping/M.1621665169.A.86C.html,jellan0401,Gossiping,2,0,1,
[問卦]張翔有教校正回歸嗎,2021/05/22,06:32:48,https://www.ptt.cc/bbs/Gossiping/M.1621665170.A.183.html,as753258,Gossiping,25,18,2,"小弟我剛考完統計啦
今天電視上看到校正回歸
咦 這個我好像有學過欸
可是又沒什麼印象
到底什麼是校正回歸啊
張翔有教嗎
"
[問卦]穿到異世界後或的校正回歸的能力,2021/05/22,06:32:57,https://www.ptt.cc/bbs/Gossiping/M.1621665179.A.C72.html,ideos,Gossiping,5,3,1,"如果穿越到了異世界獲得了
www校www正www回www歸www
這個特殊的能力
能夠征服異世界嗎
什麼獸娘半妖精精靈
都能收到後宮嗎
請問各位異世界征服者
如果獲得了校正回歸該怎麼使用???"
Re:[問卦]大家是否有好好收收心了？,2021/05/22,06:33:01,https://www.ptt.cc/bbs/Gossiping/M.1621665183.A.A40.html,nagerlin32,Gossiping,1,0,0,"現在黨說回歸校正還是什麼校正回歸的

我就問你各位一句啦

你還怕那300萬????

難怪co2那樣沒事== 鋪多久了==
"
[問卦]至今開始是不是每天的確診數都有未回歸數,2021/05/22,06:33:05,https://www.ptt.cc/bbs/Gossiping/M.1621665189.A.26A.html,chunzheng,Gossiping,7,4,1,"http://i.imgur.com/6wcfoCQ.jpg
校正回歸最早回歸到5/16

5/16離現在已經6天了

最晚回歸到昨天

中間分布了6天每天都有未報的數字

那今天321應該也不是正確的確診數字吧？

那以後每天公佈的數字是不是都不會是確切數字？

因為現在檢驗已經塞車了啊

台灣有這麼落後

國外每天可以檢出上萬甚至數十萬的確診量

台灣一天不過幾百就塞車了？



-
Sent from JPTT on my HTC 2Q55100.
"
[問卦]校正回歸是不是「越想越不對勁」？,2021/05/22,06:33:10,https://www.ptt.cc/bbs/Gossiping/M.1621665193.A.93A.html,aa1477888,Gossiping,17,9,1,"今天台灣人認識了新名詞「校正回歸」

很多人都不知道是什麼意思 尤其是鄉民

仔細思考過後 其實校正回歸 並沒有這麼難懂

把它視為「越想越不對勁」

這樣大家就很好理解了

指揮中心越想越不對勁

於是400例確診 就分到之前的日子去

這樣大家懂了嗎？
"
[問卦]所以房價也能校正回歸吧？,2021/05/22,06:33:11,https://www.ptt.cc/bbs/Gossiping/M.1621665193.A.541.html,darkcake,Gossiping,3,1,1,"直接講啦
房市三箭射到現在，
一直講居住正義！調整稅制！
是不是乾脆把房價校正回歸問題就解決啦？
"
[問卦]今天的321是真的321嗎？,2021/05/22,06:33:24,https://www.ptt.cc/bbs/Gossiping/M.1621665206.A.77D.html,j32072,Gossiping,100,49,3,"今天時神發動校正回歸
把前幾天都補起來
那今天公布的321例 真的是321例嗎
會不會過幾天又再次發動校正技能呢

有沒有要怎麼知道今天是不是正確數字的八卦
"
[問卦]時鐘報時都報不好怎麼辦,2021/05/22,06:33:24,https://www.ptt.cc/bbs/Gossiping/M.1621665206.A.CDC.html,aaa82956816,Gossiping,15,8,0,"是這樣啦

家裡時鐘用了一年多了

每次到兩點要準點報時的時候都不會叫

常常過了5分鐘10分鐘才報時兩點整

然後三點前才會把漏掉的時間校正回歸

三點才會準時報時

這樣之後是不是等三點在注意時間就好了？
-
Sent from JPTT on my iPhone
"
[問卦]原來中共同路人就是我們自己？,2021/05/22,06:33:32,https://www.ptt.cc/bbs/Gossiping/M.1621665215.A.01D.html,kenq5566,Gossiping,5,1,0,"中共那邊已經示範了何謂校正回歸
天災死3人 其餘3000人校正回歸
一片歌舞昇平
現在我們政府也來這招
原來中共同路人就是我們自己？
有八卦嗎？
"
[問卦]我上一期大樂透可以校正回歸嗎？,2021/05/22,06:33:33,https://www.ptt.cc/bbs/Gossiping/M.1621665216.A.E04.html,babukid,Gossiping,7,6,0,"是這樣的厚

彩券行的網路頻寬有點塞車
媽祖託夢給我那組名牌就是上一期頭獎的一樣

我再補買一張，好不好？
是否有專板
本板並非萬能問板
兩則
本看板嚴格禁止政治問卦
未滿30繁體中文字水桶3個月，嚴重者以鬧板論"
[問卦]創造名詞,2021/05/22,06:33:34,https://www.ptt.cc/bbs/Gossiping/M.1621665217.A.86F.html,svince88,Gossiping,13,6,0,"從去年的
超前部署
Taiwan can help

到今年的
人與人的連結
3+11
校正回歸

這指揮中心是不是另類的名詞創造中心
是否有專板
本板並非萬能問板
兩則
本看板嚴格禁止政治問卦
未滿30繁體中文字水桶3個月，嚴重者以鬧板論
謝謝大家補充"
[問卦]校正回歸的合理應用,2021/05/22,06:33:46,https://www.ptt.cc/bbs/Gossiping/M.1621665228.A.80B.html,policca,Gossiping,1,0,0,"其實不會很難理解
隔離3天+11天校正回歸
早就教你啦
"
[問卦]國外也有校正回歸機制嗎,2021/05/22,06:33:48,https://www.ptt.cc/bbs/Gossiping/M.1621665230.A.51A.html,shareya,Gossiping,5,2,1,"幹你媽的
活了三十幾年
今天竟然第一次聽到這個名詞
真的是白活了
請問國外公佈確診數也有在用校正回歸嗎
還是這台灣新創的制度呢



"
Re:[問卦]校正回歸是不是跟會計師作帳的概念很像?,2021/05/22,06:33:52,https://www.ptt.cc/bbs/Gossiping/M.1621665234.A.891.html,luckytinasui,Gossiping,3,0,0,"認列原則一變再變真的有操控損益的嫌疑金管會還不出來查一下嗎XD
帶頭這樣難保以後不會有勇者跟證期局說我要校正回歸
這名詞會計系都要學起來"
[問卦]成語造句,2021/05/22,06:33:57,https://www.ptt.cc/bbs/Gossiping/M.1621665239.A.C0C.html,zapzone,Gossiping,3,3,0,"小弟 今天學到一句新成語

校正回歸

但不知道可以用在哪方面

有請廣大鄉民可以舉例教我照樣造句嗎

"
[問卦]年終獎金是不是一種校正回歸的概念？,2021/05/22,06:34:01,https://www.ptt.cc/bbs/Gossiping/M.1621665243.A.0AC.html,MangoTW,Gossiping,11,8,0,"常常求職談月薪時
卻都會被迫調整薪資結構

例如預期 40k
對方一定會說：
啊還是每月給你 30k 啦！
年終最多 4 個月給你回歸，很多捏～

這種年終獎金的作法算不算校正回歸呀？
"
[問卦]憾！下線等。前幾天確診數有破四百的嗎,2021/05/22,06:34:01,https://www.ptt.cc/bbs/Gossiping/M.1621665244.A.75F.html,QQKKQKQK,Gossiping,7,3,0,"乳題

額四抬頭

四 john der la

今天加了四百個校正回歸

那這四百個加回去前幾天的案例

有單日破四百確診的嗎

好危險喔

以上"
[問卦]要怎麼跟中國講台灣防疫做的很好的八卦?,2021/05/22,06:34:02,https://www.ptt.cc/bbs/Gossiping/M.1621665245.A.2B9.html,HTC92,Gossiping,5,1,0,"台灣地區防疫做的很好

世界有目共睹

最近只是有點小問題而已

很快就能校正回歸到模範生的層次



有沒有要怎麼跟中國講

台灣地區

防疫做的很好的八卦?"
[問卦]!!校正回歸!!接下來會出現什麼新招式?,2021/05/22,06:34:06,https://www.ptt.cc/bbs/Gossiping/M.1621665249.A.AC0.html,Alertme,Gossiping,11,4,0,"爺我才退隱24小時沒出家門 不知現在江湖上又出現眾多高手門派....

聽說今天 在北峰茶樓的武林大會上
有個不知名的後起之秀 使出了一招""校正回歸"" 打得眾高手措手不及 人人問號!?

此戰 已經再創武學巔峰 讓前輩我不得不來探一探虛實@@
聽說 校正回歸 一次可以打傷400人 是真的嗎?

讓人不禁駭然 接下來 武林又會出現什麼新招式呢?

校正回歸!! 攻擊力400 ~ 600
五臟併發!? 攻擊力600 ~ 800
化陰轉陽!? 攻擊力800 ~1000

這樣一套combo打下來 至少可以頂到3000威力~ 看來江湖越來越凶險了@@
"
[問卦]有沒有現代孔乙己的八卦,2021/05/22,06:34:08,https://www.ptt.cc/bbs/Gossiping/M.1621665251.A.F81.html,jimmy12332,Gossiping,10,7,0,"《孔乙己》是魯迅小說集《吶喊》中的一篇小說，也是該篇小說的主人公。

這篇小說是魯迅在五四運動前繼《狂人日記》之後寫的第二篇白話小說。

有沒有現代孔乙己的八卦？

============================================

疾乙己一到店，所有喝酒的人便都看着他笑，有的叫道，

「疾乙己，你又遲到了！」他不回答，對櫃裏說，

「+321，400例校正回歸。」便排出九塊大看板。

他們又故意的高聲嚷道，「你一定又蓋牌了！」

疾乙己睜大眼睛說，「你怎麼這樣憑空汚人清白……」

「什麼清白？我前兩天親眼見你說+312、+286，吊着打。」

疾乙己便漲紅了臉，額上的青筋條條綻出，爭辯道，

「校正回歸不能算……蓋牌！……校正的事，能算今天的確診麼？」

接連便是難懂的話，什麼「認知攻擊」，什麼「早點說」之類，引得衆人都鬨笑起來

：店內外充滿了快活的空氣。

============================================
"
[問卦]新垣結衣有可能校正回歸單身嗎？,2021/05/22,06:34:15,https://www.ptt.cc/bbs/Gossiping/M.1621665257.A.5DB.html,n0618n0618,Gossiping,13,7,2,"如題，大家的老婆新垣結衣前幾天宣布結婚了
有沒有可能這幾天突然宣佈「校正回歸」單身？
"
[問卦]以後還需要看時鐘報時嗎？,2021/05/22,06:34:17,https://www.ptt.cc/bbs/Gossiping/M.1621665259.A.CA3.html,hsiao15165,Gossiping,6,2,1,"是這樣子的，
我家時鐘常常不準，
明明已經14點10分了，
指針卻還是在13點59分，
整天遲到它還覺得自己很有效率，
我覺得它連最基本的報時都不準，
但他卻表示自己沒有不準，
週六會幫我校正回歸，
啊這樣我平日還需要看時鐘嗎？
到底該不該把這破爛時鐘丟掉啊？
有沒有卦？
"
[問卦]請問我今天要怎麼跟朋友說確診數量才不會,2021/05/22,06:34:31,https://www.ptt.cc/bbs/Gossiping/M.1621665273.A.111.html,fox5451,Gossiping,6,2,0,"我突然不知道要怎麼跟沒看即時新聞的家人通知今天確診數量

跟他說兩個加起來好，還是兩個分開

那分開我該怎麼解釋他們才會懂呢

請問有專家嗎

而且聽到說平穩兩個字我也不太懂什麼意思

-
Sent from JPTT on my iPhone
"
[問卦]國籍會不會被校正回歸,2021/05/22,06:34:35,https://www.ptt.cc/bbs/Gossiping/M.1621665278.A.828.html,seacanary,Gossiping,5,0,2,"汝提

今天新學會了校正回歸這個詞
好奇問一下

會不會哪天睡一覺起來
被校正回歸是個中國人啊？

如果可以選擇的話
希望校正回歸成日本人
當個堂堂正正的日本皇民

或是荷蘭人好像也不錯
"
[問卦]我如果說今天是721例，算是造謠嗎？,2021/05/22,06:34:39,https://www.ptt.cc/bbs/Gossiping/M.1621665281.A.C63.html,m06w94,Gossiping,392,249,17,"有人問我今天幾例？
我如果回答今天是321例+400例校正回歸
他一定會問我是什麼意思？我實在懶得解釋
我可以直接回答721例嗎？算不算是造謠？"
[問卦]以後周一到周五都+0,2021/05/22,06:34:45,https://www.ptt.cc/bbs/Gossiping/M.1621665287.A.1A9.html,bloodlime,Gossiping,17,8,0,"反正周末再校正回歸就好了

484很棒

股市棒棒

可以得諾貝爾獎了

真的無言

蓋牌就蓋牌"
Re:[爆卦]本土+321境外+2400例校正回歸,2021/05/22,06:34:47,https://www.ptt.cc/bbs/Gossiping/M.1621665289.A.E71.html,qwxr,Gossiping,12,3,1,"哈哈  原來臺灣每天都公布的是假數據

搞笑啊

最喜歡嘲笑我們

結果最喜歡造假的原來是你們

記住了

你們的數據每天都是假的

以後還是少吹牛逼

對得起詐騙島的榮譽稱號啊"
[問卦]817是不是歷史罪人,2021/05/22,06:34:52,https://www.ptt.cc/bbs/Gossiping/M.1621665294.A.FA6.html,ppray,Gossiping,171,91,21,"今天

台灣自創了一個新名詞

校正回歸

也突破了數學老師的上限 400+321=321


所以

817是不是歷史罪人?
"
[問卦]什麼東西都可以校正回歸嗎？,2021/05/22,06:34:59,https://www.ptt.cc/bbs/Gossiping/M.1621665301.A.6E0.html,JetChen,Gossiping,5,1,0,"請問大家

什麼東西都可以校正回歸嗎？

我決定了

我要在2024把2020的選票

校正回歸 大家說好不好？
"
[問卦]超買、認知作戰、分區用電、校正回歸...,2021/05/22,06:35:02,https://www.ptt.cc/bbs/Gossiping/M.1621665304.A.D90.html,cpc21478,Gossiping,27,13,3,"想出這些名詞的是不是很閒阿?

講話為什麼要這樣拐彎呢?

有就有

沒有就沒有

是吃飽太閒?
"
Re:[問卦]請問有人聽的懂王美花在說什麼嗎？,2021/05/22,06:35:18,https://www.ptt.cc/bbs/Gossiping/M.1621665320.A.CDF.html,Qoo2222,Gossiping,7,5,1,"其實不用強迫
企業應該比政府更怕員工確診

如果某個在公司上班的員工確診
一定一狗票的人被匡列 然後無法工作
而且在上班地點確診屬於工安 企業有責任繼續給薪
(指揮中心會想降低感染源不明的 所以八成會算群聚感染 而非社區感染)

風險控管的角度
分組可以降低炸掉的傷害
"
[問卦]大學學店畢業研究所台大可以校正回歸嗎,2021/05/22,06:35:20,https://www.ptt.cc/bbs/Gossiping/M.1621665322.A.D32.html,slb19930308,Gossiping,4,3,1,"肥宅我朋友從大學學店畢業

努力考試終於考上台大研究所

那我朋友的大學學歷

可以校正回歸成台大大學畢業嗎

有沒有八卦
"
[問卦]如果新垣結衣校正回歸,2021/05/22,06:35:23,https://www.ptt.cc/bbs/Gossiping/M.1621665325.A.7D0.html,jingel,Gossiping,11,6,0,"如果國民老婆新垣結衣今天出來宣佈
校正回歸為單身未嫁
大家可以接受
原諒她嗎？


"
[問卦]校正回歸後COCO神秘數字是不是假消息,2021/05/22,06:35:24,https://www.ptt.cc/bbs/Gossiping/M.1621665327.A.3D0.html,saladin31,Gossiping,12,8,0,"那個厚

今天我們阿中部長校正回歸確診數

那這樣COCO姊的神秘數字就不對了耶

這樣傳遞錯誤數字算不算假消息阿

該300嗎?
"
[問卦]鼻涕擺一個禮拜才校正回歸？,2021/05/22,06:35:25,https://www.ptt.cc/bbs/Gossiping/M.1621665327.A.7C7.html,osalucard,Gossiping,2,0,0,"今天公佈校正回歸 400例
感覺是昨天加班驗出這個400例

可是鼻涕放一個禮拜後再驗
會準確嗎？


鼻涕擺一個禮拜才校正回歸？
"
[問卦]校正回歸是不是就不用升了,2021/05/22,06:35:25,https://www.ptt.cc/bbs/Gossiping/M.1621665327.A.C87.html,GGY5566,Gossiping,2,1,0,"打給後 今天校正回歸+400

這樣之後在14天以內會有其中一天是+99例嗎？

這樣下禮拜或是下下禮拜再加回來
"
[問卦]還有哪些人事物可以校正回歸?,2021/05/22,06:35:30,https://www.ptt.cc/bbs/Gossiping/M.1621665333.A.E50.html,hugh8077,Gossiping,9,6,1,"相信大家都學會了

今天台灣人民的知識upup

最想回歸什麼呢?

發動魔法卡

校正回歸

前女友可嗎

QQ
"
Re:[問卦]400例校正回歸是什麼,2021/05/22,06:35:32,https://www.ptt.cc/bbs/Gossiping/M.1621665334.A.FB6.html,bubblebeauty,Gossiping,3,0,0,"我剛才問我兒子
他剛學數學不久
問他全台灣2300萬人
分別在未來2300萬個日子裏
每個人共拿到一顆蘋果
請問平均每天幾個人拿到一顆蘋果
他說1
其實就是個簡單的數學題啊

呵呵
"
[問卦]請問「校正回歸」可以應用在哪？,2021/05/22,06:35:40,https://www.ptt.cc/bbs/Gossiping/M.1621665342.A.3BB.html,Puffer007,Gossiping,13,7,0,"出社會這麽久，第一次聽到校正回歸，請問這句話到底如何應用...

是不是以後這句話，會被廣泛運用在各回覆！？

老闆：你這數據怎麼來的？
員工：根據校正回歸...

"
[問卦]會有二次校正嗎,2021/05/22,06:35:43,https://www.ptt.cc/bbs/Gossiping/M.1621665345.A.EA1.html,chses910372,Gossiping,10,6,1,"安安

這次是首次校正回歸

導致上禮拜平均300

下次會出現二次校正回歸

還是校正回歸至未來

整月平均低於100

Sent from
BePTT
on my iPhone SE (2nd Gen)
"
[問卦]走私→超買，○○○○→校正回歸？,2021/05/22,06:35:56,https://www.ptt.cc/bbs/Gossiping/M.1621665358.A.56B.html,inmee,Gossiping,17,7,1,"大家都曉得之前

走私其實是超買啦！

緊張個屁噗屁~

那這次

○○○○其實是校正回歸

上面圈圈裡面要填什麼？"
[問卦]為何要校正回歸,2021/05/22,06:35:58,https://www.ptt.cc/bbs/Gossiping/M.1621665360.A.6A7.html,TypeFire,Gossiping,10,1,1,"一到五 謊報確診數 詐欺全台民眾

六日創造新名詞 校正回歸

政府這樣學習共匪

用認知作戰詐騙台灣人。有什麼好處

有八卦嗎
"
Re:[爆卦]本土+321境外+2400例校正回歸,2021/05/22,06:36:00,https://www.ptt.cc/bbs/Gossiping/M.1621665362.A.2BF.html,davidd0314,Gossiping,5,2,0,"所以想請教版上的醫學高手

我們有辦法像之前那一張梗圖一樣

讓世界看好了

兩個禮拜之內解除三級嗎



小弟在看了那個梗圖後本來安排兩個禮拜後的出遠門計畫

不知道民進黨做的圖可不可信

感恩


很急著要知道答案，在線等"
